# Col 1-3: G vector
# Col 4-: Redlich-Kister coefficients
 0  0  1      0.063784772    -0.065376015     0.090451112    -0.092027646     0.030383472
 1  1  1      0.284855928    -0.136491833     0.056099322    -0.024444457     0.010882241
 0  1  1      0.270757178    -0.005110740    -0.066526912     0.004359315     0.040079162
 2  0  1      0.235236474    -0.025239015    -0.048384898     0.017703755     0.025218460
 2  2  1      0.286792100    -0.099036998     0.029148164    -0.010788330     0.006000298
 3  1  1      0.230335715    -0.065511059     0.008914959     0.005433993    -0.006941958
